Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
45047779,000002B6,false,Rx,0,8,22,00,00,01,E0,00,78,BB,
45147548,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
45147779,000002B6,false,Rx,0,8,32,00,00,01,E0,00,78,AB,
45247542,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
45247774,000002B6,false,Rx,0,8,42,00,00,01,E0,00,78,DB,
45347536,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
45347768,000002B6,false,Rx,0,8,52,00,00,01,E0,00,78,CB,
45447536,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
45447778,000002B6,false,Rx,0,8,62,00,00,01,E0,00,78,FB,
45547526,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
45547760,000002B6,false,Rx,0,8,72,00,00,01,E0,00,78,EB,
45647535,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
45647777,000002B6,false,Rx,0,8,82,00,00,01,E0,00,78,1B,
45747531,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
45747772,000002B6,false,Rx,0,8,92,00,00,01,E0,00,78,0B,
45847528,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
45847770,000002B6,false,Rx,0,8,A2,00,00,01,E0,00,78,3B,
45947514,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
45947757,000002B6,false,Rx,0,8,B2,00,00,01,E0,00,78,2B,
46047524,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
46047757,000002B6,false,Rx,0,8,C2,00,00,01,E0,00,78,5B,
46147511,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
46147743,000002B6,false,Rx,0,8,D2,00,00,01,E0,00,78,4B,
46247503,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
46247745,000002B6,false,Rx,0,8,E2,00,00,01,E0,00,78,7B,
46347498,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
46347739,000002B6,false,Rx,0,8,F2,00,00,01,E0,00,78,6B,
46447516,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
46447749,000002B6,false,Rx,0,8,02,00,00,01,E0,00,78,9B,
46547502,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
46547735,000002B6,false,Rx,0,8,12,00,00,01,E0,00,78,8B,
46647516,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
46647748,000002B6,false,Rx,0,8,22,00,00,01,E0,00,78,BB,
46747503,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
46747745,000002B6,false,Rx,0,8,32,00,00,01,E0,00,78,AB,
46847498,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
46847740,000002B6,false,Rx,0,8,42,00,00,01,E0,00,78,DB,
46947496,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
46947729,000002B6,false,Rx,0,8,52,00,00,01,E0,00,78,CB,
47047493,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
47047737,000002B6,false,Rx,0,8,62,00,00,01,E0,00,78,FB,
47147493,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
47147734,000002B6,false,Rx,0,8,72,00,00,01,E0,00,78,EB,
47247490,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
47247732,000002B6,false,Rx,0,8,82,00,00,01,E0,00,78,1B,
47347493,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
47347725,000002B6,false,Rx,0,8,92,00,00,01,E0,00,78,0B,
47447475,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
47447719,000002B6,false,Rx,0,8,A2,00,00,01,E0,00,78,3B,
47547485,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
47547729,000002B6,false,Rx,0,8,B2,00,00,01,E0,00,78,2B,
47647488,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
47647720,000002B6,false,Rx,0,8,C2,00,00,01,E0,00,78,5B,
47747465,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
47747707,000002B6,false,Rx,0,8,D2,00,00,01,E0,00,78,4B,
47847478,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
47847720,000002B6,false,Rx,0,8,E2,00,00,01,E0,00,78,7B,
47947461,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
47947704,000002B6,false,Rx,0,8,F2,00,00,01,E0,00,78,6B,
48047485,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
48047717,000002B6,false,Rx,0,8,02,00,00,01,E0,00,78,9B,
48147458,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
48147700,000002B6,false,Rx,0,8,12,00,00,01,E0,00,78,8B,
48247460,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
48247702,000002B6,false,Rx,0,8,22,00,00,01,E0,00,78,BB,
48347453,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
48347695,000002B6,false,Rx,0,8,32,00,00,01,E0,00,78,AB,
48447466,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
48447699,000002B6,false,Rx,0,8,42,00,00,01,E0,00,78,DB,
48547449,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
48547681,000002B6,false,Rx,0,8,52,00,00,01,E0,00,78,CB,
48647443,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
48647685,000002B6,false,Rx,0,8,62,00,00,01,E0,00,78,FB,
48747455,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
48747687,000002B6,false,Rx,0,8,72,00,00,01,E0,00,78,EB,
48847438,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
48847680,000002B6,false,Rx,0,8,82,00,00,01,E0,00,78,1B,
48947451,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
48947694,000002B6,false,Rx,0,8,92,00,00,01,E0,00,78,0B,
49047455,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
49047687,000002B6,false,Rx,0,8,A2,00,00,01,E0,00,78,3B,
49147440,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
49147682,000002B6,false,Rx,0,8,B2,00,00,01,E0,00,78,2B,
49247443,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
49247685,000002B6,false,Rx,0,8,C2,00,00,01,E0,00,78,5B,
49347435,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
49347667,000002B6,false,Rx,0,8,D2,00,00,01,E0,00,78,4B,
49447438,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
49447681,000002B6,false,Rx,0,8,E2,00,00,01,E0,00,78,7B,
49547424,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
49547666,000002B6,false,Rx,0,8,F2,00,00,01,E0,00,78,6B,
49647439,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
49647671,000002B6,false,Rx,0,8,02,00,00,01,E0,00,78,9B,
49747440,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
49747672,000002B6,false,Rx,0,8,12,00,00,01,E0,00,78,8B,
49847420,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
49847663,000002B6,false,Rx,0,8,22,00,00,01,E0,00,78,BB,
49947427,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
