Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
991801573,000002B6,false,Rx,0,8,42,00,3C,81,F8,00,7C,7B,
991901333,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
991901576,000002B6,false,Rx,0,8,52,00,3C,81,F8,00,7C,6B,
992001330,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
992001573,000002B6,false,Rx,0,8,62,00,3C,01,F8,00,7C,DB,
992101350,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
992101585,000002B6,false,Rx,0,8,72,00,3C,01,F8,00,7C,CB,
992201327,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
992201570,000002B6,false,Rx,0,8,82,00,3C,01,F8,00,7C,3B,
992301337,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
992301580,000002B6,false,Rx,0,8,92,00,3C,01,F8,00,7C,2B,
992401323,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
992401566,000002B6,false,Rx,0,8,A2,00,3C,01,F8,00,7C,1B,
992501339,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
992501582,000002B6,false,Rx,0,8,B2,00,3C,01,F8,00,7C,0B,
992601325,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
992601560,000002B6,false,Rx,0,8,C2,00,3C,01,F8,00,7C,7B,
992701332,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
992701575,000002B6,false,Rx,0,8,D2,00,3B,01,F8,00,7C,6C,
992801333,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
992801566,000002B6,false,Rx,0,8,E2,00,39,01,F8,00,7C,5E,
992901327,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
992901571,000002B6,false,Rx,0,8,F2,00,37,81,F8,00,7C,C0,
993001333,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
993001566,000002B6,false,Rx,0,8,02,00,35,01,F8,00,7C,B2,
993101313,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
993101547,000002B6,false,Rx,0,8,12,00,34,01,F8,00,7C,A3,
993201317,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
993201550,000002B6,false,Rx,0,8,22,00,33,01,F8,00,7C,94,
993301310,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
993301543,000002B6,false,Rx,0,8,32,00,32,81,F8,00,7C,05,
993401303,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
993401536,000002B6,false,Rx,0,8,42,00,32,81,F8,00,7C,75,
993501300,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
993501533,000002B6,false,Rx,0,8,52,00,32,81,F8,00,7C,65,
993601315,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
993601549,000002B6,false,Rx,0,8,62,00,31,81,F8,00,7C,56,
993701293,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
