Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4295221503,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295222837,000001DA,false,Rx,1,8,B7,32,58,00,00,01,01,6C,
4295222996,00000120,false,Rx,1,4,00,00,0D,AD,00,00,00,00,
4295227606,000002B5,false,Rx,1,8,30,00,56,40,14,D0,00,E2,
4295227845,000002B6,false,Rx,1,8,31,C8,85,82,88,00,B4,C2,
4295230346,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295230579,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295230811,000001DB,false,Rx,1,8,FB,C0,B8,CB,24,00,01,A2,
4295231033,000001DC,false,Rx,1,8,6E,04,F5,39,E1,0C,E1,D1,
4295231275,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295231508,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295232836,000001DA,false,Rx,1,8,B7,32,58,00,00,01,02,66,
4295233006,00000120,false,Rx,1,4,00,00,0E,A7,00,00,00,00,
4295240349,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295240578,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295240821,000001DB,false,Rx,1,8,FB,C0,B8,CB,24,00,02,A8,
4295241042,000001DC,false,Rx,1,8,6E,04,F5,39,E5,04,C6,C6,
4295241284,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295241507,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295242833,000001DA,false,Rx,1,8,B7,72,58,00,00,01,03,41,
4295243002,00000120,false,Rx,1,4,00,00,0F,22,00,00,00,00,
303239,000002A0,false,Tx,1,8,08,0F,01,00,00,60,00,00,
4295250344,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4295250583,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4295250914,000001DB,false,Rx,1,8,FB,E0,B8,CB,24,00,03,7C,
4295251050,000001DC,false,Rx,1,8,6E,04,F5,39,E8,C0,C3,7D,
4295251290,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295251765,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295252832,000001DA,false,Rx,1,8,B7,72,58,00,00,01,00,4B,
4295253001,00000120,false,Rx,1,4,00,00,00,00,00,00,00,00,
4295260345,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295260574,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295260807,000001DB,false,Rx,1,8,FB,E0,B8,CB,24,00,00,76,
4295261038,000001DC,false,Rx,1,8,6E,04,F5,39,EC,DC,C8,94,
4295261270,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4295261502,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295262829,000001DA,false,Rx,1,8,B7,32,58,00,00,01,01,6C,
4295262999,00000120,false,Rx,1,4,00,00,01,85,00,00,00,00,
4295270340,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295270581,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295270824,000001DB,false,Rx,1,8,FB,E0,BA,0B,24,00,01,BF,
4295271045,000001DC,false,Rx,1,8,6E,04,F5,39,E1,0C,E1,D1,
4295271287,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295271510,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295272836,000001DA,false,Rx,1,8,B7,32,58,00,00,01,02,66,
4295273006,00000120,false,Rx,1,4,00,00,02,8F,00,00,00,00,
4295280349,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295280578,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
